danceability_avg,energy_avg,loudness_avg,speechiness_avg,acousticness_avg,instrumentalness_avg,liveness_avg,valence_avg,tempo_avg,week
0.6430799999999998,0.660783,-6.16637,0.081737,0.21418857,0.0011095808999999,0.17731,0.4850529999999999,124.94679999999995,2015-03-14
0.63486,0.674973,-6.058159999999999,0.0768689999999999,0.17724587,0.0011142426999999,0.180318,0.49,124.20171999999997,2015-03-21
0.6363999999999999,0.665533,-6.0497900000000016,0.0761689999999999,0.19522917,0.0007439383,0.179579,0.4940999999999999,123.48708,2015-03-28
0.64347,0.6750630000000001,-6.000890000000002,0.0897469999999999,0.1758551700000001,0.0007435256999999,0.1897060000000001,0.5044099999999998,122.45997999999996,2015-04-04
0.6456599999999998,0.67349,-5.88449,0.0794729999999999,0.190245569,0.0008399189999999,0.188604,0.51194,124.06669999999998,2015-04-11
0.6504599999999996,0.6740100000000002,-5.89697,0.0866989999999999,0.19127627,0.0078512261999999,0.196678,0.51524,122.85983,2015-04-18
0.6517099999999998,0.6802400000000002,-5.80856,0.0859109999999999,0.17559622,0.007849674,0.190848,0.5190600000000001,122.36489000000005,2015-04-25
0.6413099999999997,0.66927,-5.94359,0.0861569999999999,0.18083482,0.0093347448999999,0.188953,0.50117,121.87679,2015-05-02
0.6442199999999997,0.6710400000000001,-6.01121,0.0845869999999999,0.16221072,0.0083513044999999,0.18158,0.5091,122.11412,2015-05-09
0.6418299999999998,0.67742,-5.8957500000000005,0.0892199999999999,0.16108682,0.0084456034,0.177356,0.5155799999999999,125.38646999999996,2015-05-16
0.6437699999999998,0.6755099999999996,-5.907990000000001,0.0865489999999999,0.15892582,0.0083851843999999,0.178738,0.52245,123.56757,2015-05-23
0.6452999999999999,0.6718600000000001,-6.0570600000000026,0.0831839999999999,0.17391262,0.0174373192,0.178247,0.5144399999999998,123.83717999999996,2015-05-30
0.6407299999999998,0.6719699999999998,-6.000200000000004,0.0852599999999999,0.17445862,0.0175078855,0.1804860000000001,0.5191099999999998,126.05799,2015-06-06
0.6558699999999998,0.6674,-6.174820000000004,0.0886659999999999,0.17067952,0.0116585588,0.176925,0.5232119999999998,125.59447,2015-06-13
0.6474899999999999,0.66836,-6.211070000000001,0.0896359999999999,0.1741358199999999,0.0187573294,0.185547,0.5155629999999998,125.06933,2015-06-20
0.6484400000000001,0.6747799999999997,-6.209180000000001,0.089651,0.15515382,0.01164267,0.17892,0.5270419999999999,123.53179,2015-06-27
0.6536700000000002,0.6779699999999999,-6.09784,0.0897159999999999,0.15663232,0.0103213958,0.173717,0.5348099999999998,123.32342000000004,2015-07-04
0.6554500000000003,0.6826799999999998,-5.99189,0.0873809999999999,0.14848002,0.0097331570999999,0.166889,0.5389199999999998,121.92886000000004,2015-07-11
0.6546500000000003,0.6844599999999997,-5.945210000000002,0.086167,0.13979992,0.0097322607,0.1677699999999999,0.5293009999999998,122.66911000000002,2015-07-18
0.6489900000000003,0.6922199999999998,-5.9256600000000015,0.089613,0.13764002,0.0097286958999999,0.17057,0.5277909999999999,124.20969,2015-07-25
0.6568600000000001,0.6878399999999999,-5.927029999999999,0.0898829999999999,0.15079682,0.0097255199,0.168194,0.5259629999999998,124.49931999999995,2015-08-01
0.6561700000000004,0.6886599999999998,-5.873679999999999,0.0849539999999999,0.1600298,0.0098602417,0.158895,0.53284,125.79444,2015-08-08
0.6585400000000002,0.6898799999999998,-5.9205799999999975,0.0872009999999999,0.1579916,0.0098625608,0.154777,0.5285930000000001,124.21581999999998,2015-08-15
0.6608800000000001,0.6901699999999997,-5.8694500000000005,0.0971829999999999,0.1619686,0.0098609567,0.15811,0.52786,123.88477999999998,2015-08-22
0.6666,0.6988199999999998,-5.708960000000002,0.0887549999999999,0.1448256,0.0008790751999999,0.167061,0.5257879999999999,123.26014999999998,2015-08-29
0.6711100000000002,0.6976599999999997,-5.81566,0.0926359999999999,0.13925937,0.0008465305999999,0.165049,0.5301409999999998,121.54756999999998,2015-09-05
0.6659100000000001,0.6961999999999997,-5.802700000000001,0.096225,0.13840175,0.0008410106999999,0.1706850000000001,0.5374579999999998,122.97291,2015-09-12
0.6566300000000002,0.6892500000000001,-5.92154,0.0918559999999999,0.15931568,0.0008864132,0.168976,0.5292499999999998,122.19752000000004,2015-09-19
0.66325,0.67657,-6.02589,0.0894089999999999,0.15456075,0.0008870031999999,0.160879,0.5224799999999999,122.45096000000004,2015-09-26
0.6665499999999998,0.67633,-5.95225,0.0922369999999999,0.15345245,0.0008459198999999,0.153587,0.5233899999999998,123.9524,2015-10-03
0.6810899999999998,0.6716500000000001,-5.99983,0.1066389999999999,0.15205434,0.0008616784,0.155984,0.509124,126.32541,2015-10-10
0.6757099999999998,0.6553399999999999,-6.07354,0.108361,0.16527454,0.0008657376,0.148248,0.4926430000000001,126.36105,2015-10-17
0.6796799999999996,0.6561699999999999,-6.084969999999999,0.111099,0.14797354,0.0019447662,0.151695,0.4884330000000001,127.59395,2015-10-24
0.6827099999999997,0.65672,-6.055289999999997,0.106519,0.13745874,0.0019398846,0.156347,0.495983,125.05008000000004,2015-10-31
0.6768299999999998,0.6650800000000001,-6.0923399999999965,0.104993,0.12760624,0.0019772886,0.161419,0.495883,124.20657000000004,2015-11-07
0.66427,0.6673700000000002,-6.018159999999998,0.098783,0.12943865,0.0019612556,0.165856,0.482983,123.49529000000004,2015-11-14
0.6616299999999998,0.67081,-5.956549999999997,0.099384,0.1310856499999999,0.0020585724999999,0.174569,0.477202,123.41645000000004,2015-11-21
0.6554300000000001,0.6694899999999998,-5.937219999999999,0.100506,0.1518607499999999,0.0022315750999999,0.163174,0.481745,122.24639000000006,2015-11-28
0.6532300000000001,0.6515299999999997,-6.108429999999994,0.103892,0.1743039669999999,0.0020467833,0.165587,0.4842620000000001,121.89903000000008,2015-12-05
0.6587000000000002,0.6548599999999999,-6.112599999999997,0.103389,0.1713230499999999,0.0020623881999999,0.167143,0.4692990000000001,123.27976000000004,2015-12-12
0.6480400000000002,0.6617399999999998,-5.873809999999997,0.10167,0.1764900499999999,0.0019527176999999,0.1688889999999999,0.4620320000000001,125.54294000000002,2015-12-19
0.6543300000000001,0.6712799999999999,-5.963119999999999,0.106667,0.15593715,0.0019699562999999,0.177712,0.4770120000000002,124.15402000000005,2015-12-26
0.6525399999999999,0.66431,-5.843359999999998,0.105032,0.16903055,0.0014391013999999,0.181733,0.4763520000000001,124.72825000000005,2016-01-02
0.6583500000000001,0.6538499999999999,-6.209469999999998,0.106374,0.16931235,0.0020892755,0.18064,0.475688,125.97061999999998,2016-01-09
0.6650500000000001,0.6739899999999999,-5.942599999999999,0.110644,0.15081335,0.0014411864999999,0.1853409999999999,0.476382,126.29639,2016-01-16
0.6594599999999999,0.6868299999999996,-5.881379999999999,0.108788,0.1450323000000001,0.0021651863,0.1864769999999999,0.4819320000000001,123.31218999999996,2016-01-23
0.65402,0.6890099999999997,-5.98553,0.105771,0.1494473,0.0041869590999999,0.1803609999999999,0.4782620000000001,123.36335999999994,2016-01-30
0.65642,0.6885399999999996,-5.9541900000000005,0.1081629999999999,0.1473554,0.0021410494,0.183307,0.4771520000000002,121.82705999999996,2016-02-06
